sample_id,Prediction_Stability_noise_score,Model_Disagreement_score,Loss_Based_noise_score,bayesian_confidence_noise_score,cleanlab_flag,cleanlab_continuous_score,final_noise_score
1903,0.125,0.0005745014511535582,0.12456855217241243,0.05500000000000005,0,0.0,0.1593818472953392
1904,0.38,0.004773873707595593,0.38392812544989774,0.16000000000000003,0,0.0,0.48507819035862915
1905,0.28500000000000003,0.0018580074847569506,0.24427254814506666,0.10499999999999998,0,0.0,0.33226272692218123
1906,0.16000000000000003,0.0006741313405901032,0.1362503370308198,0.06000000000000005,0,0.0,0.18642823568060318
1907,0.17000000000000004,0.00031667949655131395,0.08989049246444186,0.040000000000000036,0,0.0,0.1568037452268706
1908,0.09999999999999998,0.0007610123818054715,0.1362503370308198,0.06000000000000005,0,0.0,0.15513450814104646
1909,0.16500000000000004,0.000517478220994354,0.12456855217241243,0.05500000000000005,0,0.0,0.18024480108370924
1910,0.30500000000000005,0.001185251185047318,0.18360724354832317,0.07999999999999996,0,0.0,0.29761313365656905
1911,0.245,0.0008721017507652605,0.15980148432415003,0.06999999999999995,0,0.0,0.24845309099705945
1912,0.15000000000000002,0.0015665639911498289,0.2076731801558484,0.08999999999999997,0,0.0,0.23464620760504304
1913,0.265,0.0013573166144323148,0.2076731801558484,0.08999999999999997,0,0.0,0.29460353580097326
1914,0.32999999999999996,0.0022562620634380046,0.2690145082379123,0.11499999999999999,0,0.0,0.37412143977967016
1915,0.18000000000000005,0.000617222863985441,0.12456855217241243,0.05500000000000005,0,0.0,0.18813167632884056
1916,0.10499999999999998,0.0001944434266416084,0.06707151850501873,0.030000000000000027,0,0.0,0.10564724403285199
1917,0.12,0.00034245373753753636,0.08989049246444186,0.040000000000000036,0,0.0,0.13070128499643763
1918,0.41000000000000003,0.0022050500079087796,0.2690145082379123,0.11499999999999999,0,0.0,0.4158801669254423
1919,0.39,0.0017441732861166088,0.23200504409676118,0.09999999999999998,0,0.0,0.3780275706814733
1920,0.17000000000000004,0.0008430275568604117,0.15980148432415003,0.06999999999999995,0,0.0,0.20926402112098713
1921,0.26,0.0008270942385887797,0.15980148432415003,0.06999999999999995,0,0.0,0.2562643595206029
1922,0.33499999999999996,0.0029299067027836125,0.30665664334489795,0.13,0,0.0,0.4045808475747123
1923,0.385,0.0033647815230521544,0.3321137046947797,0.14,0,0.0,0.44944379070078677
1924,0.345,0.0029192956322452463,0.2940376329854559,0.125,0,0.0,0.40059575552126714
1925,0.28,0.0010536798187206248,0.15980148432415003,0.06999999999999995,0,0.0,0.26682907838685993
1926,0.21499999999999997,0.0013920919438664082,0.18360724354832317,0.07999999999999996,0,0.0,0.25071250973574505
1927,0.22499999999999998,0.0007792180944080333,0.1362503370308198,0.06000000000000005,0,0.0,0.2204338238008734
1928,0.10999999999999999,0.00033159206646999397,0.08989049246444186,0.040000000000000036,0,0.0,0.12547242722680474
1929,0.15000000000000002,0.00032694650007716896,0.08989049246444186,0.040000000000000036,0,0.0,0.1463627388354244
1930,0.10499999999999998,0.0003075209817968928,0.08989049246444186,0.040000000000000036,0,0.0,0.12284826219591591
1931,0.09999999999999998,0.00024328819989938974,0.07845144709604926,0.03500000000000003,0,0.0,0.11161670324293609
1932,0.245,0.0015571035478201937,0.19560733472588424,0.08499999999999996,0,0.0,0.275347713201538
1933,0.19499999999999995,0.0008956715612632584,0.1479944250363851,0.06499999999999995,0,0.0,0.21357084216471048
1934,0.22999999999999998,0.00033639078521223686,0.08989049246444186,0.040000000000000036,0,0.0,0.1881531479071465
1935,0.21999999999999997,0.003418039937734025,0.2940376329854559,0.125,0,0.0,0.3355664523945691
1936,0.15500000000000003,0.0015630541419433504,0.19560733472588424,0.08499999999999996,0,0.0,0.22834216064089982
1937,0.29000000000000004,0.002794211123500667,0.2690145082379123,0.11499999999999999,0,0.0,0.353509682426226
1938,0.21999999999999997,0.003864636045376639,0.31934838615406463,0.135,0,0.0,0.35424317571050173
1939,0.19999999999999996,0.0006064358419863427,0.12456855217241243,0.05500000000000005,0,0.0,0.19857241110504287
1940,0.17500000000000004,0.0003200078810621919,0.08989049246444186,0.040000000000000036,0,0.0,0.1594170759627237
1941,0.19499999999999995,0.0006200804279821757,0.12456855217241243,0.05500000000000005,0,0.0,0.19596794566486803
1942,0.18999999999999995,0.000541808886653591,0.12456855217241243,0.05500000000000005,0,0.0,0.19331547073536975
1943,0.21999999999999997,0.0024282647426428845,0.25660877806474175,0.10999999999999999,0,0.0,0.3076649162129802
1944,0.11499999999999999,0.00016743227183143404,0.06707151850501873,0.030000000000000027,0,0.0,0.11085632012670554
1945,0.14,0.001856080097863805,0.2198055044084493,0.09499999999999997,0,0.0,0.2385227717713362
1946,0.16500000000000004,0.0007073040048256362,0.1362503370308198,0.06000000000000005,0,0.0,0.1890571546344384
1947,0.14,0.0002817610191493141,0.08989049246444186,0.040000000000000036,0,0.0,0.1411159531065639
1948,0.14500000000000002,0.0010057507953864207,0.15980148432415003,0.06999999999999995,0,0.0,0.1962910531749715
1949,0.125,0.0011783078001151863,0.17167219383467783,0.07499999999999996,0,0.0,0.19474669671871192
1950,0.32499999999999996,0.0010770269476308488,0.17167219383467783,0.07499999999999996,0,0.0,0.29915748622897026
1951,0.06000000000000005,0.0002721361652843892,0.07845144709604926,0.03500000000000003,0,0.0,0.09073903299388898
1952,0.135,0.0006718183712978009,0.12456855217241243,0.05500000000000005,0,0.0,0.16465586223682338
1953,0.17000000000000004,0.0010876294925732752,0.15980148432415003,0.06999999999999995,0,0.0,0.2093917812253661
1954,0.18999999999999995,0.0010881812695899145,0.15980148432415003,0.06999999999999995,0,0.0,0.21983843846551607
1955,0.16000000000000003,0.0003551879324538725,0.08989049246444186,0.040000000000000036,0,0.0,0.1516006743750776
1956,0.14,0.0006716346914485183,0.12456855217241243,0.05500000000000005,0,0.0,0.16726735855665711
1957,0.11499999999999999,0.000671497768417394,0.12456855217241243,0.05500000000000005,0,0.0,0.15420932574319032
1958,0.08999999999999997,0.001088218221582165,0.15980148432415003,0.06999999999999995,0,0.0,0.1676066125820589
1959,0.13,0.0012491281655597063,0.17167219383467783,0.07499999999999996,0,0.0,0.19739527976155802
1960,0.09999999999999998,0.00019973332436380983,0.06707151850501873,0.030000000000000027,0,0.0,0.1030384147848324
1961,0.15500000000000003,0.0001386160634371655,0.055750098802712096,0.025000000000000022,0,0.0,0.1232090282922484
1962,0.10999999999999999,0.00035519575116578175,0.08989049246444186,0.040000000000000036,0,0.0,0.12548475586685282
1963,0.10499999999999998,0.0005549904629465743,0.1129484129035568,0.050000000000000044,0,0.0,0.14024428189705088
1964,0.13,0.00044938109099669846,0.10138927202198021,0.04500000000000004,0,0.0,0.14459793664034243
1965,0.08999999999999997,0.0001997861881183874,0.06707151850501873,0.030000000000000027,0,0.0,0.09781525787813042
1966,0.12,0.00013848391926393516,0.055750098802712096,0.025000000000000022,0,0.0,0.10492781345645082
1967,0.14500000000000002,0.001087152909170127,0.15980148432415003,0.06999999999999995,0,0.0,0.19633357100101964
1968,0.21999999999999997,0.0002718055447463099,0.07845144709604926,0.03500000000000003,0,0.0,0.17430981259934464
1969,0.14500000000000002,0.0009382868716877754,0.1479944250363851,0.06499999999999995,0,0.0,0.18747717833559394
1970,0.125,0.000199668378589867,0.06707151850501873,0.030000000000000027,0,0.0,0.11609634215849748
1971,0.10499999999999998,0.0016047318054923313,0.19560733472588424,0.08499999999999996,0,0.0,0.20224800706151877
1972,0.16000000000000003,0.0005547066511758907,0.1129484129035568,0.050000000000000044,0,0.0,0.16897164850821672
1973,0.11499999999999999,0.0006716876865801956,0.12456855217241243,0.05500000000000005,0,0.0,0.1542094249409511
1974,0.135,0.0010882845678645578,0.15980148432415003,0.06999999999999995,0,0.0,0.19111097756882045
1975,0.10499999999999998,0.0004494624795444494,0.10138927202198021,0.04500000000000004,0,0.0,0.13154001785504152
1976,0.10499999999999998,0.0005550792682436942,0.1129484129035568,0.050000000000000044,0,0.0,0.1402443282816962
1977,0.12,0.0005550934242679515,0.1129484129035568,0.050000000000000044,0,0.0,0.14807911245327357
1978,0.15500000000000003,0.0009380391641718113,0.1479944250363851,0.06499999999999995,0,0.0,0.19270023347180415
1979,0.15500000000000003,0.0005550015069830959,0.1129484129035568,0.050000000000000044,0,0.0,0.16636021025763723
1980,0.265,0.0009382516407592168,0.1479944250363851,0.06499999999999995,0,0.0,0.25015537415482736
1981,0.41000000000000003,0.0015278920721734925,0.2198055044084493,0.09499999999999997,0,0.0,0.37937733510708904
1982,0.040000000000000036,4.842388083341503e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.029272040147701777
1983,0.025000000000000022,5.2636896757479445e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.02143748342367259
1984,0.050000000000000044,0.0001338102316969852,0.055750098802712096,0.025000000000000022,0,0.0,0.06836308067428128
1985,0.10499999999999998,8.307288065258367e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.08856936343322334
1986,0.22499999999999998,0.0007730199454058879,0.1362503370308198,0.06000000000000005,0,0.0,0.2204305863932823
1987,0.10999999999999999,0.00024547532427139147,0.07845144709604926,0.03500000000000003,0,0.0,0.11684103013676853
1988,0.06999999999999995,4.220590837517017e-05,0.033280400961308736,0.015000000000000013,0,0.0,0.06180208077448685
1989,0.06499999999999995,8.376744341881653e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.06767698814250626
1990,0.07499999999999996,8.129412721163982e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.07289888080223048
1991,0.27,0.0014786171110571565,0.2076731801558484,0.08999999999999997,0,0.0,0.29727848554778624
1992,0.35,0.003764951696568186,0.3321137046947797,0.14,0,0.0,0.4313716611518333
1993,0.125,0.0005074661089898662,0.1129484129035568,0.050000000000000044,0,0.0,0.15066582808690038
1994,0.030000000000000027,4.2759967421632164e-05,0.033280400961308736,0.015000000000000013,0,0.0,0.040909632096084426
1995,0.030000000000000027,5.274731306729278e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.02404908145012842
1996,0.025000000000000022,8.458992071137506e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.0467846796639066
1997,0.52,0.006633649865946001,0.477644876533779,0.19499999999999995,0,0.0,0.6264053031724807
1998,0.31999999999999995,0.0020454717995006294,0.24427254814506666,0.10499999999999998,0,0.0,0.3506417888072913
1999,0.16000000000000003,0.0001202187332258294,0.055750098802712096,0.025000000000000022,0,0.0,0.12581101128642264
2000,0.06000000000000005,0.00017989462895298255,0.06707151850501873,0.030000000000000027,0,0.0,0.08213531459449307
2001,0.030000000000000027,2.283625158655673e-07,0.0,0.0,0,0.0,0.01566967276965102
2002,0.040000000000000036,5.413451630574337e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.02927233842472967
2003,0.07999999999999996,8.262519749251162e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.07551116830400711
2004,0.06999999999999995,0.0003231323398931615,0.08989049246444186,0.040000000000000036,0,0.0,0.1045752704818503
2005,0.11499999999999999,0.00013059928434926136,0.055750098802712096,0.025000000000000022,0,0.0,0.10231210290694061
2006,0.565,0.011565124693798398,0.633479169006566,0.25,0,0.0,0.7626080750422495
2007,0.235,0.0007033069171668523,0.1362503370308198,0.06000000000000005,0,0.0,0.22561735851071574
2008,0.31999999999999995,0.0028049715309613876,0.2814905262091461,0.12,0,0.0,0.37831290299193304
2009,0.15000000000000002,0.0003354763775701408,0.08989049246444186,0.040000000000000036,0,0.0,0.1463671941478309
2010,0.20999999999999996,0.0027543511560978798,0.2690145082379123,0.11499999999999999,0,0.0,0.31170338668243003
2011,0.245,0.002111065384511829,0.23200504409676118,0.09999999999999998,0,0.0,0.30248302967726143
2012,0.13,0.0007239811003369465,0.1362503370308198,0.06000000000000005,0,0.0,0.17078471957468944
2013,0.09999999999999998,0.0006466781865542764,0.12456855217241243,0.05500000000000005,0,0.0,0.14636158523999154
2014,0.13,0.0005952628851829413,0.12456855217241243,0.05500000000000005,0,0.0,0.16200428363462768
2015,0.06000000000000005,0.0001353807585182883,0.055750098802712096,0.025000000000000022,0,0.0,0.0735870855078356
2016,0.275,0.0021121726507364064,0.23200504409676118,0.09999999999999998,0,0.0,0.31815316157809104
2017,0.06499999999999995,8.338282330160035e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.0676767872483221
2018,0.22499999999999998,0.00134343473941963,0.18360724354832317,0.07999999999999996,0,0.0,0.2559102796984639
2019,0.03500000000000003,2.1708763598752754e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.03507507423015966
2020,0.07499999999999996,6.530389021528311e-08,0.0,0.0,0,0.0,0.039173917933996126
2021,0.08999999999999997,4.893409461262279e-05,0.033280400961308736,0.015000000000000013,0,0.0,0.07225196406713902
2022,0.07999999999999996,0.00013534253103137758,0.055750098802712096,0.025000000000000022,0,0.0,0.0840334345777467
2023,0.43500000000000005,0.0058401948488622886,0.41029983324343416,0.17000000000000004,0,0.0,0.5333602785231488
2024,0.08499999999999996,4.952601032109354e-05,0.033280400961308736,0.015000000000000013,0,0.0,0.06964068097642727
2025,0.31000000000000005,0.004316210749104452,0.34495345700031793,0.14500000000000002,0,0.0,0.420084887658519
2026,0.29500000000000004,0.0022624737199643864,0.25660877806474175,0.10999999999999999,0,0.0,0.346752204390809
2027,0.125,0.000547649622081876,0.1129484129035568,0.050000000000000044,0,0.0,0.15068681667724812
2028,0.06999999999999995,0.00017901683193249506,0.06707151850501873,0.030000000000000027,0,0.0,0.08735804062332872
2029,0.020000000000000018,2.1927125523392606e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.027240411506997388
2030,0.28,0.004256368971796809,0.3321137046947797,0.14,0,0.0,0.3950660458333237
2031,0.33999999999999997,0.0017082823262680737,0.2076731801558484,0.08999999999999997,0,0.0,0.33396073555635225
2032,0.020000000000000018,5.467724316163004e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.01882599773552186
2033,0.025000000000000022,2.1200782919277847e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.02985162438406113
2034,0.015000000000000013,5.535027324214576e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.016214440629916598
2035,0.04500000000000004,2.2018438407861983e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.040298420497443
2036,0.06000000000000005,8.36900395633838e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.06506535545383615
2037,0.030000000000000027,5.442452566369387e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.024049169054037093
2038,0.050000000000000044,0.0001360418719226603,0.055750098802712096,0.025000000000000022,0,0.0,0.06836424630114901
2039,0.07999999999999996,7.312874293560772e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.07550620813056497
2040,0.09999999999999998,0.0006314275564488657,0.12456855217241243,0.05500000000000005,0,0.0,0.14635361955448528
2041,0.015000000000000013,2.7260271895943883e-08,0.0,0.0,0,0.0,0.007834790952613592
2042,0.030000000000000027,5.511427868386184e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.02404920508111006
2043,0.025000000000000022,5.535992261798387e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.021437625652337765
2044,0.030000000000000027,4.890811291931701e-05,0.033280400961308736,0.015000000000000013,0,0.0,0.04091284338592248
2045,0.025000000000000022,2.2073899323692468e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.029852080428869762
2046,0.0,5.394603503106034e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.008379590506339062
2047,0.030000000000000027,8.741403076624742e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.04939774700790652
2048,0.08999999999999997,0.0009197830142408971,0.1479944250363851,0.06499999999999995,0,0.0,0.15873999857812865
2049,0.025000000000000022,1.898269595494401e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.029850465836311867
2050,0.025000000000000022,0.0001913537084279394,0.06707151850501873,0.030000000000000027,0,0.0,0.06386015406868635
2051,0.015000000000000013,1.909142677847393e-07,0.0,0.0,0,0.0,0.007834876432115362
2052,0.040000000000000036,4.7173288693213795e-05,0.033280400961308736,0.015000000000000013,0,0.0,0.04613512177363495
2053,0.06999999999999995,0.00019229133684020341,0.06707151850501873,0.030000000000000027,0,0.0,0.08736497414218107
2054,0.06499999999999995,8.747977983414452e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.06767892716431544
2055,0.030000000000000027,1.043271765031966e-07,0.0,0.0,0,0.0,0.01566960798370459
2056,0.06999999999999995,2.145182236050095e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.05335608583946745
2057,0.010000000000000009,2.2022999627679044e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.02201727706539465
2058,0.255,0.0021369736440570108,0.23200504409676118,0.09999999999999998,0,0.0,0.30771974655769346
2059,0.09999999999999998,0.00033147313200832624,0.08989049246444186,0.040000000000000036,0,0.0,0.12024918058672439
2060,0.14,0.0014749106050027418,0.19560733472588424,0.08499999999999996,0,0.0,0.22046134486752045
2061,0.14500000000000002,6.88132559898934e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.10945465344181154
2062,0.10499999999999998,0.0010473116190823685,0.15980148432415003,0.06999999999999995,0,0.0,0.1754200230863958
2063,0.06999999999999995,0.00012308518181830067,0.055750098802712096,0.025000000000000022,0,0.0,0.07880384781966558
2064,0.10999999999999999,0.00030608965139302877,0.08989049246444186,0.040000000000000036,0,0.0,0.12545910684484354
2065,0.17500000000000004,0.00029096703104311995,0.08989049246444186,0.040000000000000036,0,0.0,0.15940190739090154
2066,0.17000000000000004,0.0005412259125810267,0.12456855217241243,0.05500000000000005,0,0.0,0.18286879720042187
2067,0.18500000000000005,0.0012358979484039178,0.18360724354832317,0.07999999999999996,0,0.0,0.23496137317459875
2068,0.135,0.0008199788831594444,0.1479944250363851,0.06499999999999995,0,0.0,0.18219219937176884
2069,0.16000000000000003,0.0008198044366779916,0.1479944250363851,0.06499999999999995,0,0.0,0.1952500695511939
2070,0.30500000000000005,0.0034302804132731956,0.30665664334489795,0.13,0,0.0,0.3891726484412682
2071,0.355,0.0037863100305244013,0.34495345700031793,0.14500000000000002,0,0.0,0.44331244106843454
2072,0.265,0.0007563026809758359,0.1479944250363851,0.06499999999999995,0,0.0,0.2500603388558391
2073,0.10499999999999998,0.00017708689807039316,0.06707151850501873,0.030000000000000027,0,0.0,0.10563817839771932
2074,0.015000000000000013,4.3147485881286017e-05,0.033280400961308736,0.015000000000000013,0,0.0,0.03307505772650164
2075,0.07499999999999996,4.317712256857607e-05,0.033280400961308736,0.015000000000000013,0,0.0,0.06441418031678899
2076,0.09999999999999998,0.00018285703606066802,0.06707151850501873,0.030000000000000027,0,0.0,0.10302959998805307
2077,0.06999999999999995,7.829814986587464e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.07028572368877326
2078,0.05500000000000005,1.8370649738905367e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.045519699708529246
2079,0.04500000000000004,4.616777567952893e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.031883514566374886
2080,0.040000000000000036,8.360689552913322e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.05461894298933999
2081,0.06499999999999995,1.8819004055521968e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.050743118410678176
2082,0.050000000000000044,4.260452559452348e-05,0.033280400961308736,0.015000000000000013,0,0.0,0.05135591994278287
2083,0.08499999999999996,6.855250921686562e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.07811541013846195
2084,0.30500000000000005,0.002124901652685961,0.24427254814506666,0.10499999999999998,0,0.0,0.3428484997076125
2085,0.265,0.0016163894232064649,0.2076731801558484,0.08999999999999997,0,0.0,0.29473885430936647
2086,0.31999999999999995,0.0025314813602012524,0.2690145082379123,0.11499999999999999,0,0.0,0.36904200737825604
2087,0.28,0.0020933676120146213,0.23200504409676118,0.09999999999999998,0,0.0,0.3207549316185872
2088,0.30500000000000005,0.0014494488633549805,0.19560733472588424,0.08499999999999996,0,0.0,0.3066305902839134
2089,0.29500000000000004,0.000514513243470382,0.1129484129035568,0.050000000000000044,0,0.0,0.23946364574835197
2090,0.33999999999999997,0.0004935831732771128,0.1129484129035568,0.050000000000000044,0,0.0,0.2629570439193657
2091,0.265,0.0007470266258239755,0.1362503370308198,0.06000000000000005,0,0.0,0.24130974767650593
2092,0.18000000000000005,0.0010512409978847028,0.15980148432415003,0.06999999999999995,0,0.0,0.214595959361572
2093,0.19999999999999996,0.0016317074612758732,0.2076731801558484,0.08999999999999997,0,0.0,0.2607961558335891
2094,0.33499999999999996,0.0017271402383045916,0.2076731801558484,0.08999999999999997,0,0.0,0.3313589931325639
2095,0.22499999999999998,0.0005995804958425821,0.12456855217241243,0.05500000000000005,0,0.0,0.2116267917272994
2096,0.30000000000000004,0.001160063349929856,0.17167219383467783,0.07499999999999996,0,0.0,0.2861428963780245
2097,0.28,0.0012015043345817288,0.17167219383467783,0.07499999999999996,0,0.0,0.2757181727321377
2098,0.275,0.001015339571678131,0.17167219383467783,0.07499999999999996,0,0.0,0.27300934318218223
2099,0.30500000000000005,0.004139899287099731,0.37085977088290956,0.15500000000000003,0,0.0,0.43613573494793
2100,0.21499999999999997,0.0008822715951437121,0.15980148432415003,0.06999999999999995,0,0.0,0.23278884933918126
2101,0.22499999999999998,0.0015710563166962711,0.2198055044084493,0.09499999999999997,0,0.0,0.2827709669977586
2102,0.245,0.001896866112944474,0.24427254814506666,0.10499999999999998,0,0.0,0.31139028542703107
2103,0.15500000000000003,0.00024338824454032973,0.07845144709604926,0.03500000000000003,0,0.0,0.14034427034938862
2104,0.29500000000000004,0.0009161798629716535,0.15980148432415003,0.06999999999999995,0,0.0,0.27459203640046953
2105,0.16500000000000004,0.002095270916467561,0.25660877806474175,0.10999999999999999,0,0.0,0.278763472541929
2106,0.245,0.0007136660868499044,0.1479944250363851,0.06499999999999995,0,0.0,0.23959169993917054
2107,0.18999999999999995,0.001807354775622492,0.2198055044084493,0.09499999999999997,0,0.0,0.2646132442285399
2108,0.255,0.0006027416570185042,0.1362503370308198,0.06000000000000005,0,0.0,0.23601120045655896
2109,0.29000000000000004,0.0011904387880803367,0.18360724354832317,0.07999999999999996,0,0.0,0.28978106645972934
2110,0.29000000000000004,0.0025863712649620545,0.25660877806474175,0.10999999999999999,0,0.0,0.34430978979585924
2111,0.25,0.0007996454885774981,0.1362503370308198,0.06000000000000005,0,0.0,0.23350245470181227
2112,0.18999999999999995,0.0010884200726817702,0.15980148432415003,0.06999999999999995,0,0.0,0.2198385631967773
2113,0.11499999999999999,0.00035504252313541446,0.08989049246444186,0.040000000000000036,0,0.0,0.12809626809223343
2114,0.15000000000000002,0.00035522855732403536,0.08989049246444186,0.040000000000000036,0,0.0,0.14637751107578043
2115,0.11499999999999999,0.0004497681316401,0.10138927202198021,0.04500000000000004,0,0.0,0.13676336202118738
2116,0.17500000000000004,0.0002719603766107416,0.07845144709604926,0.03500000000000003,0,0.0,0.15080556313801036
2117,0.10999999999999999,8.871653707184165e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.09118390347831522
2118,0.12,0.00013876675002476356,0.055750098802712096,0.025000000000000022,0,0.0,0.10492796118417594
2119,0.19999999999999996,0.0005551801643994278,0.1129484129035568,0.050000000000000044,0,0.0,0.18986463390657637
2120,0.20499999999999996,0.0006718631402376006,0.12456855217241243,0.05500000000000005,0,0.0,0.20121817724938187
2121,0.15000000000000002,4.997030976941108e-05,0.033280400961308736,0.015000000000000013,0,0.0,0.10359161241193426
2122,0.135,0.0001998276219214658,0.06707151850501873,0.030000000000000027,0,0.0,0.12131960985264437
2123,0.19499999999999995,0.0012491547505144608,0.17167219383467783,0.07499999999999996,0,0.0,0.23134599301707737
2124,0.17000000000000004,0.0009383737502606004,0.1479944250363851,0.06499999999999995,0,0.0,0.20053518500991674
2125,0.16000000000000003,0.0005551565315380244,0.1129484129035568,0.050000000000000044,0,0.0,0.168971883489031
2126,0.08999999999999997,0.00035539130648290057,0.08989049246444186,0.040000000000000036,0,0.0,0.11503848897217037
2127,0.08999999999999997,0.00019981890147365355,0.06707151850501873,0.030000000000000027,0,0.0,0.09781527496491947
2128,0.14,0.00013871204494704794,0.055750098802712096,0.025000000000000022,0,0.0,0.11537430164753736
2129,0.17000000000000004,0.0004493952720231201,0.10138927202198021,0.04500000000000004,0,0.0,0.16549068212102
2130,0.18000000000000005,0.00035525527740897243,0.08989049246444186,0.040000000000000036,0,0.0,0.16204707858742323
2131,0.20999999999999996,0.001421367404388818,0.18360724354832317,0.07999999999999996,0,0.0,0.2481162085897538
2132,0.11499999999999999,0.00035520693161767477,0.08989049246444186,0.040000000000000036,0,0.0,0.12809635396581737
2133,0.17000000000000004,0.0006717133013961855,0.12456855217241243,0.05500000000000005,0,0.0,0.18293695317133266
2134,0.11499999999999999,0.0006717709516932086,0.12456855217241243,0.05500000000000005,0,0.0,0.154209468431856
2135,0.14500000000000002,0.0004496662379394727,0.10138927202198021,0.04500000000000004,0,0.0,0.15243286235547682
2136,0.13,0.0004496996484478291,0.10138927202198021,0.04500000000000004,0,0.0,0.14459810302877713
2137,0.11499999999999999,0.00019978617262888826,0.06707151850501873,0.030000000000000027,0,0.0,0.11087321916608112
2138,0.21999999999999997,0.0015309663986102834,0.19560733472588424,0.08499999999999996,0,0.0,0.2622760999901859
2139,0.05500000000000005,2.160641553015732e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.04552138980870786
2140,0.10499999999999998,0.00011714073608290541,0.055750098802712096,0.025000000000000022,0,0.0,0.09708188874042963
2141,0.010000000000000009,7.220885494070355e-07,0.0,0.0,0,0.0,0.005223561615035567
2142,0.020000000000000018,8.378629302229336e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.044172667655127944
2143,0.05500000000000005,0.00035033831588834066,0.08989049246444186,0.040000000000000036,0,0.0,0.09675470388748829
2144,0.025000000000000022,5.517891236194038e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.021437616197838093
2145,0.015000000000000013,8.683799494538106e-05,0.04448658942878758,0.020000000000000018,0,0.0,0.04156266935614367
2146,0.010000000000000009,2.1080558695274118e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.022016784811105878
2147,0.0050000000000000044,1.8907080047017423e-07,0.0,0.0,0,0.0,0.0026116909508219067
2148,0.03500000000000003,4.5247236258894976e-08,0.0,0.0,0,0.0,0.018281169384369897
2149,0.07499999999999996,5.476514103561622e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.04755351717788049
2150,0.06000000000000005,2.0563034942155427e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.04813243709098267
2151,0.040000000000000036,0.00013371594051070875,0.055750098802712096,0.025000000000000022,0,0.0,0.06313984690583838
2152,0.010000000000000009,7.773921206524009e-08,0.0,0.0,0,0.0,0.005223225059487241
2153,0.5,0.005745619344182398,0.42360507784146567,0.17500000000000004,0,0.0,0.5768227463806958
2154,0.30500000000000005,0.0012845184964457872,0.18360724354832317,0.07999999999999996,0,0.0,0.29766498280497716
2155,0.11499999999999999,0.0005181300809255103,0.1129484129035568,0.050000000000000044,0,0.0,0.14544821355779583
2156,0.010000000000000009,1.875823789761227e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.022015571820102168
2157,0.04500000000000004,5.495763164211087e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.03188397367677072
2158,0.03500000000000003,5.384030694437101e-06,0.011037673644129208,0.0050000000000000044,0,0.0,0.026660730798423623
2159,0.06999999999999995,2.2053064398911656e-05,0.022130952931660796,0.010000000000000009,0,0.0,0.053356399879278135
2160,0.06499999999999995,0.0001373919625041698,0.055750098802712096,0.025000000000000022,0,0.0,0.07619972825599602
2161,0.010000000000000009,5.66397083270835e-07,0.0,0.0,0,0.0,0.005223480294510009
